,pais,Edad,Educacion,Corrupcion,Democracia,Sexo,Satisfaccion,Economia,Soborno,Educacion_Niveles,Gini,Cor.politic,PIB
2110,Bolivia,25,16,4,3,Hombre,3,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2111,Bolivia,28,10,5,2,Mujer,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2112,Bolivia,43,2,5,3,Mujer,2,2,0,Básica,48.06000137,0.542510986,4023.870117
2113,Bolivia,68,16,2,3,Hombre,1,1,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2114,Bolivia,59,13,2,2,Hombre,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2115,Bolivia,55,12,4,2,Mujer,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2116,Bolivia,86,1,3,3,Hombre,2,1,0,Básica,48.06000137,0.542510986,4023.870117
2117,Bolivia,30,14,4,4,Hombre,2,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2118,Bolivia,45,12,4,2,Hombre,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2119,Bolivia,63,3,3,1,Hombre,1,1,0,Básica,48.06000137,0.542510986,4023.870117
2120,Bolivia,35,11,4,2,Mujer,4,1,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2121,Bolivia,27,17,4,4,Mujer,3,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2122,Bolivia,53,9,4,2,Hombre,2,1,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2123,Bolivia,74,7,2,3,Hombre,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2124,Bolivia,35,11,4,4,Hombre,1,2,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2125,Bolivia,22,13,3,3,Mujer,2,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2126,Bolivia,18,12,3,4,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2127,Bolivia,34,10,4,3,Hombre,2,3,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2128,Bolivia,58,12,4,2,Hombre,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2129,Bolivia,26,16,4,3,Hombre,1,1,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2130,Bolivia,23,8,4,3,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2131,Bolivia,22,12,5,3,Mujer,1,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2132,Bolivia,62,16,5,3,Mujer,2,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2133,Bolivia,30,12,5,3,Mujer,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2134,Bolivia,23,9,3,2,Mujer,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2135,Bolivia,19,12,4,2,Mujer,3,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2136,Bolivia,48,16,2,3,Mujer,3,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2137,Bolivia,30,12,4,2,Hombre,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2138,Bolivia,26,12,4,3,Hombre,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2139,Bolivia,38,12,3,3,Mujer,3,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2140,Bolivia,25,12,4,2,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2141,Bolivia,56,11,4,3,Hombre,4,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2142,Bolivia,70,6,5,3,Mujer,2,2,0,Básica,48.06000137,0.542510986,4023.870117
2143,Bolivia,18,12,5,2,Hombre,2,1,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2144,Bolivia,20,14,2,2,Mujer,1,1,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2145,Bolivia,49,11,5,3,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2146,Bolivia,28,7,2,3,Mujer,3,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2147,Bolivia,39,8,4,3,Mujer,3,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2148,Bolivia,18,12,3,2,Hombre,3,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2149,Bolivia,23,16,4,3,Mujer,3,3,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2150,Bolivia,25,12,5,3,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2151,Bolivia,45,12,5,3,Hombre,3,2,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2152,Bolivia,18,9,5,3,Hombre,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2153,Bolivia,65,3,4,4,Hombre,4,3,1,Básica,48.06000137,0.542510986,4023.870117
2154,Bolivia,23,12,5,4,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2155,Bolivia,29,17,4,3,Hombre,1,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2156,Bolivia,72,12,3,2,Hombre,3,1,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2157,Bolivia,51,12,4,2,Mujer,3,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2158,Bolivia,38,5,3,4,Hombre,1,3,0,Básica,48.06000137,0.542510986,4023.870117
2159,Bolivia,46,18,3,2,Hombre,1,3,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2160,Bolivia,53,2,2,1,Hombre,1,1,0,Básica,48.06000137,0.542510986,4023.870117
2161,Bolivia,21,11,3,2,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2162,Bolivia,19,12,4,2,Mujer,2,1,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2163,Bolivia,21,15,4,3,Mujer,1,1,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2164,Bolivia,53,17,4,3,Hombre,2,2,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2165,Bolivia,72,14,2,3,Hombre,1,1,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2166,Bolivia,39,10,5,3,Hombre,2,3,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2167,Bolivia,32,12,3,1,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2168,Bolivia,61,17,3,2,Mujer,2,1,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2169,Bolivia,48,8,5,4,Mujer,3,3,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2170,Bolivia,37,12,4,3,Mujer,3,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2171,Bolivia,32,12,5,4,Hombre,4,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2172,Bolivia,28,12,4,2,Hombre,2,2,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2173,Bolivia,18,11,1,2,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2174,Bolivia,23,15,4,2,Mujer,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2175,Bolivia,60,14,3,2,Mujer,3,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2176,Bolivia,43,10,3,3,Mujer,4,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2177,Bolivia,38,18,4,2,Hombre,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2178,Bolivia,28,12,3,2,Hombre,3,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2179,Bolivia,30,10,3,3,Mujer,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2180,Bolivia,28,17,3,3,Mujer,2,1,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2181,Bolivia,32,12,3,4,Mujer,3,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2182,Bolivia,31,17,4,4,Mujer,1,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2183,Bolivia,47,6,4,3,Hombre,3,2,0,Básica,48.06000137,0.542510986,4023.870117
2184,Bolivia,22,9,4,3,Mujer,1,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2185,Bolivia,25,12,2,4,Mujer,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2186,Bolivia,51,15,4,3,Mujer,3,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2187,Bolivia,41,13,4,2,Mujer,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2188,Bolivia,52,16,5,4,Hombre,1,3,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2189,Bolivia,28,12,4,3,Mujer,2,1,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2190,Bolivia,20,12,3,3,Mujer,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2191,Bolivia,30,12,2,2,Mujer,2,1,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2192,Bolivia,57,0,5,3,Mujer,3,3,0,Sin estudios,48.06000137,0.542510986,4023.870117
2193,Bolivia,46,12,5,2,Mujer,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2194,Bolivia,50,2,5,3,Mujer,2,3,0,Básica,48.06000137,0.542510986,4023.870117
2195,Bolivia,54,18,5,2,Hombre,2,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2196,Bolivia,26,8,3,2,Mujer,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2197,Bolivia,18,12,5,2,Mujer,2,1,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2198,Bolivia,74,16,2,2,Hombre,2,1,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2199,Bolivia,45,17,2,2,Hombre,2,1,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2200,Bolivia,35,15,5,3,Hombre,1,3,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2201,Bolivia,38,11,4,2,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2202,Bolivia,19,12,2,2,Mujer,1,1,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2203,Bolivia,30,10,4,2,Hombre,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2204,Bolivia,42,5,3,3,Hombre,3,3,0,Básica,48.06000137,0.542510986,4023.870117
2205,Bolivia,46,7,2,2,Hombre,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2206,Bolivia,29,15,5,3,Hombre,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2207,Bolivia,49,17,5,3,Mujer,3,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2208,Bolivia,28,18,4,2,Hombre,2,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2209,Bolivia,82,15,5,3,Mujer,2,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2210,Bolivia,30,17,4,4,Mujer,3,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2211,Bolivia,58,12,4,2,Hombre,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2212,Bolivia,23,12,5,4,Hombre,1,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2213,Bolivia,46,17,3,2,Mujer,3,2,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2214,Bolivia,67,5,2,1,Hombre,2,1,0,Básica,48.06000137,0.542510986,4023.870117
2215,Bolivia,24,15,5,2,Mujer,2,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2216,Bolivia,55,17,3,3,Mujer,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2217,Bolivia,60,2,4,2,Mujer,2,3,0,Básica,48.06000137,0.542510986,4023.870117
2218,Bolivia,32,12,3,3,Hombre,3,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2219,Bolivia,39,8,4,3,Mujer,1,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2220,Bolivia,51,4,5,3,Mujer,3,3,0,Básica,48.06000137,0.542510986,4023.870117
2221,Bolivia,18,12,4,3,Mujer,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2222,Bolivia,45,17,4,2,Mujer,1,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2223,Bolivia,46,12,4,3,Mujer,2,3,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2224,Bolivia,63,2,3,3,Mujer,2,3,0,Básica,48.06000137,0.542510986,4023.870117
2225,Bolivia,26,16,4,3,Mujer,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2226,Bolivia,32,12,5,3,Mujer,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2227,Bolivia,47,17,4,2,Hombre,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2228,Bolivia,63,3,4,1,Mujer,1,3,0,Básica,48.06000137,0.542510986,4023.870117
2229,Bolivia,20,11,3,1,Hombre,1,1,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2230,Bolivia,32,16,5,3,Mujer,1,3,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2231,Bolivia,43,17,4,3,Mujer,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2232,Bolivia,38,18,4,3,Mujer,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2233,Bolivia,41,7,2,3,Mujer,4,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2234,Bolivia,42,17,4,4,Hombre,2,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2235,Bolivia,40,4,3,3,Hombre,2,3,0,Básica,48.06000137,0.542510986,4023.870117
2236,Bolivia,54,16,5,4,Mujer,3,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2237,Bolivia,34,12,5,3,Mujer,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2238,Bolivia,19,12,3,2,Hombre,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2239,Bolivia,62,18,3,4,Mujer,2,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2240,Bolivia,20,12,3,2,Hombre,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2241,Bolivia,36,1,4,2,Mujer,2,3,0,Básica,48.06000137,0.542510986,4023.870117
2242,Bolivia,56,15,4,2,Mujer,3,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2243,Bolivia,55,5,5,1,Mujer,3,2,1,Básica,48.06000137,0.542510986,4023.870117
2244,Bolivia,28,10,3,2,Mujer,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2245,Bolivia,35,17,4,3,Mujer,1,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2246,Bolivia,24,12,4,4,Mujer,1,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2247,Bolivia,47,12,4,4,Mujer,4,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2248,Bolivia,27,17,2,3,Mujer,1,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2249,Bolivia,69,17,4,3,Hombre,3,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2250,Bolivia,40,17,5,3,Hombre,2,2,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2251,Bolivia,31,12,5,3,Mujer,2,1,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2252,Bolivia,35,12,2,2,Mujer,3,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2253,Bolivia,20,12,4,3,Mujer,1,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2254,Bolivia,46,12,3,4,Hombre,4,1,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2255,Bolivia,20,12,4,2,Mujer,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2256,Bolivia,18,12,4,3,Hombre,2,3,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2257,Bolivia,42,8,3,2,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2258,Bolivia,72,12,4,2,Hombre,1,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2259,Bolivia,66,3,3,2,Hombre,1,3,0,Básica,48.06000137,0.542510986,4023.870117
2260,Bolivia,18,12,4,3,Hombre,1,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2261,Bolivia,30,10,3,3,Mujer,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2262,Bolivia,18,11,4,3,Mujer,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2263,Bolivia,35,12,5,4,Mujer,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2264,Bolivia,62,15,3,3,Mujer,1,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2265,Bolivia,24,14,3,2,Mujer,3,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2266,Bolivia,56,8,5,3,Mujer,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2267,Bolivia,31,13,5,3,Mujer,2,1,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2268,Bolivia,46,12,5,3,Mujer,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2269,Bolivia,49,12,4,2,Mujer,2,1,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2270,Bolivia,39,5,5,2,Hombre,2,3,0,Básica,48.06000137,0.542510986,4023.870117
2271,Bolivia,19,12,3,3,Hombre,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2272,Bolivia,29,5,4,4,Mujer,4,3,0,Básica,48.06000137,0.542510986,4023.870117
2273,Bolivia,38,15,2,2,Hombre,2,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2274,Bolivia,18,12,4,3,Hombre,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2275,Bolivia,30,12,5,2,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2276,Bolivia,18,12,1,2,Hombre,2,1,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2277,Bolivia,24,8,2,2,Mujer,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2278,Bolivia,20,11,5,3,Mujer,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2279,Bolivia,33,12,4,3,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2280,Bolivia,19,12,4,3,Hombre,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2281,Bolivia,60,15,3,2,Mujer,1,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2282,Bolivia,37,4,4,3,Hombre,2,1,0,Básica,48.06000137,0.542510986,4023.870117
2283,Bolivia,23,10,4,2,Mujer,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2284,Bolivia,23,17,4,2,Hombre,1,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2285,Bolivia,60,17,5,3,Hombre,3,3,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2286,Bolivia,47,17,4,2,Mujer,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2287,Bolivia,33,12,2,3,Hombre,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2288,Bolivia,41,8,5,4,Mujer,3,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2289,Bolivia,52,17,4,2,Hombre,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2290,Bolivia,73,17,4,4,Hombre,2,2,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2291,Bolivia,34,12,2,2,Mujer,2,2,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2292,Bolivia,44,17,3,2,Hombre,2,1,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2293,Bolivia,39,18,4,4,Hombre,1,2,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2294,Bolivia,28,9,4,3,Hombre,3,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2295,Bolivia,39,7,3,3,Mujer,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2296,Bolivia,65,12,5,1,Mujer,1,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2297,Bolivia,39,17,5,3,Hombre,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2298,Bolivia,18,12,2,2,Mujer,1,1,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2299,Bolivia,26,7,3,2,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2300,Bolivia,39,12,5,2,Mujer,1,1,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2301,Bolivia,73,17,4,2,Hombre,2,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2302,Bolivia,24,15,5,3,Hombre,1,3,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2303,Bolivia,54,18,4,4,Hombre,2,3,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2304,Bolivia,55,18,4,3,Mujer,3,3,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2305,Bolivia,37,17,4,2,Hombre,2,1,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2306,Bolivia,66,16,2,1,Hombre,1,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2307,Bolivia,23,11,1,2,Mujer,1,1,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2308,Bolivia,24,15,3,2,Hombre,2,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2309,Bolivia,34,12,5,3,Hombre,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2310,Bolivia,19,12,3,1,Mujer,1,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2311,Bolivia,32,17,5,4,Mujer,1,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2312,Bolivia,30,12,4,3,Hombre,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2313,Bolivia,72,9,5,2,Hombre,1,1,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2314,Bolivia,19,13,2,2,Mujer,1,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2315,Bolivia,48,14,3,3,Hombre,3,3,1,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2316,Bolivia,54,17,4,3,Hombre,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2317,Bolivia,30,12,4,2,Mujer,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2318,Bolivia,44,12,5,4,Hombre,1,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2319,Bolivia,24,12,3,3,Mujer,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2320,Bolivia,53,11,4,3,Mujer,2,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2321,Bolivia,22,13,5,2,Mujer,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2322,Bolivia,50,10,4,3,Mujer,2,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2323,Bolivia,27,15,3,2,Mujer,1,1,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2324,Bolivia,34,12,5,4,Mujer,1,2,1,Media/secundaria,48.06000137,0.542510986,4023.870117
2325,Bolivia,46,12,3,3,Mujer,3,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2326,Bolivia,24,14,5,2,Hombre,1,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2327,Bolivia,43,5,3,2,Hombre,2,3,0,Básica,48.06000137,0.542510986,4023.870117
2328,Bolivia,39,8,3,2,Hombre,2,1,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2329,Bolivia,21,12,4,4,Hombre,1,2,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2330,Bolivia,31,17,4,3,Hombre,2,1,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2331,Bolivia,34,16,4,3,Hombre,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2332,Bolivia,49,12,4,3,Mujer,1,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
2333,Bolivia,49,1,5,2,Mujer,2,2,0,Básica,48.06000137,0.542510986,4023.870117
2334,Bolivia,60,5,4,3,Hombre,2,3,0,Básica,48.06000137,0.542510986,4023.870117
2335,Bolivia,26,17,4,3,Mujer,1,3,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2336,Bolivia,20,13,3,2,Hombre,2,2,0,Educación superior/postgrados,48.06000137,0.542510986,4023.870117
2337,Bolivia,22,12,5,3,Mujer,1,3,0,Media/secundaria,48.06000137,0.542510986,4023.870117
